"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"221","RT @biyani_anuj: @PMOIndia @narendramodi @mygovindia @arunjaitley @UrjitPatelRBI #DeMonetisation #SurgicalStrikeonBlackMoney https://t.co/E…",FALSE,0,NA,2016-11-13 10:28:12,FALSE,NA,"797747887102775296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayushchopra111",1,TRUE,FALSE,NA,NA
"222","RT @YesIamSaffron: #SurgicalStrikeOnBlackmoney <U+0938><U+0947> <U+092A><U+0930><U+0947><U+0936><U+093E><U+0928> <U+091C><U+094B> <U+0915><U+094B><U+0908> <U+0906><U+092A><U+093F><U+092F><U+093E> <U+0906><U+0924><U+094D><U+092E><U+0939><U+0924><U+094D><U+092F><U+093E> <U+0915><U+0930><U+0947><U+0917><U+093E> <U+092E><U+094B><U+0926><U+0940> <U+0915><U+093E> <U+0928><U+093E><U+092E> <U+0932><U+0947><U+0915><U+0930> <U+0924><U+094B> <U+092E><U+0947><U+0902> <U+092A><U+0941><U+0930><U+0947>1Cr <U+0926><U+0942><U+0902><U+0917><U+093E>,<U+0935><U+094B><U+092D><U+0940> 100-100<U+0915><U+0947>…",FALSE,0,NA,2016-11-13 10:28:06,FALSE,NA,"797747863035908096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASharmua",297,TRUE,FALSE,NA,NA
"223","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:27:07,FALSE,NA,"797747616008138752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sundar_Ind",138,TRUE,FALSE,NA,NA
"224","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:26:36,FALSE,NA,"797747486039429120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cloudfiftyone",138,TRUE,FALSE,NA,NA
"225","RT @KiranKS: Sorry #BlackMoney holders.. He gave you enough time and warning!
#SurgicalStrikeonBlackMoney https://t.co/LYwVdgezdS",FALSE,0,NA,2016-11-13 10:26:30,FALSE,NA,"797747460902789120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NamaskarHind",349,TRUE,FALSE,NA,NA
"226","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:26:30,FALSE,NA,"797747460542119936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omprakashcaims",138,TRUE,FALSE,NA,NA
"227","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:26:20,FALSE,NA,"797747416397127681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skoulgik",138,TRUE,FALSE,NA,NA
"228","Singapore Newspaper on @narendramodi #NAM0. 
#SurgicalStrikeonBlackMoney #TimesNow #zeenews #cnn #bbc #news #ETnow… https://t.co/jkotCncRjG",FALSE,0,NA,2016-11-13 10:25:01,TRUE,NA,"797747087379025924",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","God_BlessIndia",0,FALSE,FALSE,NA,NA
"229","RT @IndusSpirit: West Bengal and #SurgicalStrikeonBlackMoney 
cartoon by Manoj Kureel https://t.co/d7hwsAfheZ",FALSE,0,NA,2016-11-13 10:24:08,FALSE,NA,"797746865953329152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zasambhu",2,TRUE,FALSE,NA,NA
"230","RT @AshiQuotes: MP police caught illegal cash worth <U+20B9>4Cr at MH-MP border. Kudos Modi Govt for #SurgicalStrikeonBlackMoney , whole system is…",FALSE,0,NA,2016-11-13 10:23:54,FALSE,NA,"797746806146744320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kuunnik88",270,TRUE,FALSE,NA,NA
"231","#SurgicalStrikeonBlackMoney  NEXT #BenamiProperty. More opposition awaited. Honest tax payers n common ppl enjoying. Waiting for climax.",FALSE,0,NA,2016-11-13 10:23:28,FALSE,NA,"797746697849827328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S_ushaa",0,FALSE,FALSE,NA,NA
"232","https://t.co/S1Nu0zHgA6

#ArvindKejriwal #NarendraModi #SurgicalStrikeonBlackMoney #blackmoneycrackdown #LionHeartSuperbCraze  #IndvsEng",FALSE,0,NA,2016-11-13 10:22:45,FALSE,NA,"797746517994078208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvindkrpandey",0,FALSE,FALSE,NA,NA
"233","RT @myvotetoday: After #SurgicalStrikeonBlackMoney should PM #Modi hold #LS2017 as 1st step to save crores of wasteful expenditure in multi…",FALSE,0,NA,2016-11-13 10:22:40,FALSE,NA,"797746496472891392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mesmerizer_i",18,TRUE,FALSE,NA,NA
"234","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:22:17,FALSE,NA,"797746397189505024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDassoM",138,TRUE,FALSE,NA,NA
"235","RT @AshiQuotes: MP police caught illegal cash worth <U+20B9>4Cr at MH-MP border. Kudos Modi Govt for #SurgicalStrikeonBlackMoney , whole system is…",FALSE,0,NA,2016-11-13 10:21:47,FALSE,NA,"797746272245608449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vk005",270,TRUE,FALSE,NA,NA
"236","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:21:33,FALSE,NA,"797746213474930688",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","navinkarthik",138,TRUE,FALSE,NA,NA
"237","RT @myvotetoday: After #SurgicalStrikeonBlackMoney should PM #Modi hold #LS2017 as 1st step to save crores of wasteful expenditure in multi…",FALSE,0,NA,2016-11-13 10:21:00,FALSE,NA,"797746074140151808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gts_newsdelhi",18,TRUE,FALSE,NA,NA
"238","RT @bhupendrachaube: Delhi airport must be the only airport in the world today where ATM machine has no cash. #SurgicalStrikeonBlackMoney h…",FALSE,0,NA,2016-11-13 10:20:47,FALSE,NA,"797746021333745665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhati_yash",74,TRUE,FALSE,NA,NA
"239","Customary doomsday, anti-Modi-Sarkar report on #SurgicalStrikeonBlackMoney by @soutikBBC of the East-India-Company ! https://t.co/sLgGH99fk1",FALSE,0,NA,2016-11-13 10:20:43,FALSE,NA,"797746003470258177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_truthsayer",0,FALSE,FALSE,NA,NA
"240","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:20:27,FALSE,NA,"797745935967105024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randibarkha",138,TRUE,FALSE,NA,NA
"241","RT @SaundiD: <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
@narendramodi <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>
<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
<ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>
#<U+092E><U+0947><U+0930><U+093E>_<U+0926><U+0947><U+0936>_<U+092C><U+0926><U+0932>_<U+0930><U+0939><U+093E>_<U+0939><U+0948> 
<ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>
<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
#SurgicalStrikeonBlackMoney
<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>…",FALSE,0,NA,2016-11-13 10:20:16,FALSE,NA,"797745893168455680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeenaKalasuva",4,TRUE,FALSE,NA,NA
"242","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:19:53,FALSE,NA,"797745796405805056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abdulsaleemgad",138,TRUE,FALSE,NA,NA
"243","<U+092E><U+094B><U+0926><U+0940> <U+091C><U+0940> <U+0915><U+093F><U+0924><U+0928><U+0940> <U+092C><U+093E><U+0930> <U+091C><U+093F><U+0924><U+094B><U+0917><U+0947> <U+092F><U+0947> <U+0926><U+093F><U+0932><U+0964> @narendramodi 
@sudhirchaudhary @ZeeNews 
#BlackmoneyCleanup #BlackMoney… https://t.co/EBUUkb3bdz",FALSE,2,NA,2016-11-13 10:19:53,TRUE,NA,"797745795030220800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikprajapati444",0,FALSE,FALSE,NA,NA
"244","RT @CTRavi_BJP: #SurgicalStrikeonBlackMoney has again exposed @INCIndia &amp; it's Ecosystem and showed the people what kind of scum CONgis are…",FALSE,0,NA,2016-11-13 10:19:31,FALSE,NA,"797745704043237376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaghuAiyar",7,TRUE,FALSE,NA,NA
"245","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:19:31,FALSE,NA,"797745700914143232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Esskay04",138,TRUE,FALSE,NA,NA
"246","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:19:30,FALSE,NA,"797745700138258432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kunjar_dodhia",138,TRUE,FALSE,NA,NA
"247","RT @SirJadeja: Do You Support Prime Minister Modi's #SurgicalStrikeonBlackMoney?

RT -Yes
Fav -No

#BlackMoney #CORRUPTION #CurrencyBan Rs…",FALSE,0,NA,2016-11-13 10:19:03,FALSE,NA,"797745583091949568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SumanB2727",6205,TRUE,FALSE,NA,NA
"248","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:18:51,FALSE,NA,"797745534433824768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShriramP_",138,TRUE,FALSE,NA,NA
"249","Not just the bhakts play emotional drama, even @narendramodi does!

#SurgicalStrikeonBlackMoney 

https://t.co/QzKS4e5Z1L
-via @inshorts",FALSE,0,NA,2016-11-13 10:18:34,FALSE,NA,"797745463864819712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anuj_sena",0,FALSE,FALSE,NA,NA
"250","RT @rajeshrawal007: #SurgicalStrikeonBlackMoney Gabbar singh, Jai,Veeru aur Thakur sab saath mey mil Kerr Roye<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> I mean bahot Roye <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> hema…",FALSE,0,NA,2016-11-13 10:18:33,FALSE,NA,"797745459544686593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aashi_81",2,TRUE,FALSE,NA,NA
"251","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:17:38,FALSE,NA,"797745227884703744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MorbidMortal",138,TRUE,FALSE,NA,NA
"252","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:16:03,FALSE,NA,"797744828973023232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desai_saumild",138,TRUE,FALSE,NA,NA
"253","@PMOIndia @narendramodi @mygovindia @arunjaitley @UrjitPatelRBI #DeMonetisation #SurgicalStrikeonBlackMoney https://t.co/EPQbmFSUnJ",FALSE,1,"PMOIndia",2016-11-13 10:16:02,FALSE,NA,"797744824388419584","471741741","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biyani_anuj",1,FALSE,FALSE,NA,NA
"254","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:15:48,FALSE,NA,"797744767576616960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skchomi",138,TRUE,FALSE,NA,NA
"255","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:15:44,FALSE,NA,"797744748362510337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShivaaniKTalwar",138,TRUE,FALSE,NA,NA
"256","IMF has appreciated #SurgicalStrikeonBlackMoney 
@PremlataAsopa @shanugiri64 @SbSdesi @MMerkap @kvQuote… https://t.co/PL9WXdXg7u",FALSE,3,NA,2016-11-13 10:15:11,TRUE,NA,"797744610353168384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjaygobind",1,FALSE,FALSE,NA,NA
"257","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:14:51,FALSE,NA,"797744529314975745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikLim01",138,TRUE,FALSE,NA,NA
"258","2/n So come what may, U @narendramodi @arunjaitley  carry on with your #SurgicalStrikeonBlackMoney without any dilution @ShaileshTewarie",FALSE,0,"SN_VERMA",2016-11-13 10:14:51,FALSE,"797743841545752580","797744527335366656","1201261590","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SN_VERMA",0,FALSE,FALSE,NA,NA
"259","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:14:35,FALSE,NA,"797744459416883200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anil_prongs",138,TRUE,FALSE,NA,NA
"260","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:14:12,FALSE,NA,"797744362931318784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","satyabhashnam",138,TRUE,FALSE,NA,NA
"261","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:13:55,FALSE,NA,"797744293884542976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","binoyashokan",138,TRUE,FALSE,NA,NA
"262","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:13:53,FALSE,NA,"797744282891264000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bhandaridevyash",138,TRUE,FALSE,NA,NA
"263","RT @AshiQuotes: MP police caught illegal cash worth <U+20B9>4Cr at MH-MP border. Kudos Modi Govt for #SurgicalStrikeonBlackMoney , whole system is…",FALSE,0,NA,2016-11-13 10:13:28,FALSE,NA,"797744181921746945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NamaskarHind",270,TRUE,FALSE,NA,NA
"264","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:13:17,FALSE,NA,"797744134048006144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OutOfOfficeRG",138,TRUE,FALSE,NA,NA
"265","<U+0917><U+0926><U+094D><U+0926><U+094B><U+0902> <U+0915><U+0947> <U+0928><U+0940><U+091A><U+0947> <U+092C><U+093F><U+091B><U+0940> <U+0915><U+093E><U+0932><U+0940> <U+0915><U+092E><U+093E><U+0908> <U+0915><U+094B><U+0908> <U+0915><U+093E><U+092E> <U+0928><U+093E> <U+0906><U+092F><U+0940>...
<U+092C><U+091A><U+094D><U+091A><U+094B><U+0902> <U+0915><U+0947> ""<U+0917><U+0941><U+0932><U+094D><U+0932><U+0915>"" <U+091F><U+0941><U+091F><U+0947> <U+0924><U+094B> <U+0918><U+0930> <U+092E><U+0947><U+0902> <U+0938><U+092C><U+094D><U+091C><U+0940> <U+0906><U+092F><U+0940>...
<ed><U+00A0><U+00BD><ed><U+00B8><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>
#SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 10:13:11,FALSE,NA,"797744109171732480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girishorai",0,FALSE,FALSE,NA,NA
"266","West Bengal and #SurgicalStrikeonBlackMoney 
cartoon by Manoj Kureel https://t.co/d7hwsAfheZ",FALSE,1,NA,2016-11-13 10:12:37,FALSE,NA,"797743964832923648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndusSpirit",2,FALSE,FALSE,NA,NA
"267","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:12:27,FALSE,NA,"797743925683326978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayushbarthwal",138,TRUE,FALSE,NA,NA
"268","RT @SirJadeja: Do You Support Prime Minister Modi's #SurgicalStrikeonBlackMoney?

RT -Yes
Fav -No

#BlackMoney #CORRUPTION #CurrencyBan Rs…",FALSE,0,NA,2016-11-13 10:12:26,FALSE,NA,"797743919396102144",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","PrinceTfi",6205,TRUE,FALSE,NA,NA
"269","Sir despite all difficulties,90% of people delighted with your @narendramodi @arunjaitley  #SurgicalStrikeonBlackMoney    @ShaileshTewarie",FALSE,0,NA,2016-11-13 10:12:07,FALSE,NA,"797743841545752580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SN_VERMA",0,FALSE,FALSE,NA,NA
"270","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:12:03,FALSE,NA,"797743822662868992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","9447653359",138,TRUE,FALSE,NA,NA
"271","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:11:57,FALSE,NA,"797743799447322624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raghu_oz",138,TRUE,FALSE,NA,NA
"272","<U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+0928><U+0947> <U+091A><U+0935><U+0928><U+094D><U+0928><U+0940> <U+092C><U+0902><U+0926> <U+0915><U+0940> <U+0925><U+0940> <U+0914><U+0930> <U+0939><U+092E><U+0928><U+0947> <U+092C><U+0921><U+093C><U+0947> <U+0928><U+094B><U+091F> <U+092C><U+0902><U+0926> <U+0915><U+093F><U+090F>- #PMModi 
#SurgicalStrikeonBlackMoney  Narendra Modi PMO... https://t.co/iUqv2g9Udf",FALSE,0,NA,2016-11-13 10:11:52,FALSE,NA,"797743776651476993",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OnlinePali",0,FALSE,FALSE,NA,NA
"273","RT @myvotetoday: After #SurgicalStrikeonBlackMoney should PM #Modi hold #LS2017 as 1st step to save crores of wasteful expenditure in multi…",FALSE,0,NA,2016-11-13 10:11:47,FALSE,NA,"797743754786373632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devesh83",18,TRUE,FALSE,NA,NA
"274","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:11:22,FALSE,NA,"797743650927091712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sugnanags",138,TRUE,FALSE,NA,NA
"275","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:11:15,FALSE,NA,"797743620430307328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rahulrastogi72",138,TRUE,FALSE,NA,NA
"276","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:10:43,FALSE,NA,"797743487378595840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RAMASUBBARAO7",138,TRUE,FALSE,NA,NA
"277","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:10:22,FALSE,NA,"797743399847792640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vsrbudhiraja",138,TRUE,FALSE,NA,NA
"278","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:10:19,FALSE,NA,"797743385847087105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunilSinghBJP",138,TRUE,FALSE,NA,NA
"279","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:10:08,FALSE,NA,"797743341202903041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girishalva",138,TRUE,FALSE,NA,NA
"280","RT @bhupendrachaube: Delhi airport must be the only airport in the world today where ATM machine has no cash. #SurgicalStrikeonBlackMoney h…",FALSE,0,NA,2016-11-13 10:09:47,FALSE,NA,"797743252615077889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandeep_2021",74,TRUE,FALSE,NA,NA
"281","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:09:14,FALSE,NA,"797743116123967488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaveGomata",138,TRUE,FALSE,NA,NA
"282","RT @KiranKS: While #AAPCON and media are busy blaming Modi for #SurgicalStrikeonBlackMoney, RSS is distributing butter milk to people stand…",FALSE,0,NA,2016-11-13 10:09:02,FALSE,NA,"797743066048241664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Setul",138,TRUE,FALSE,NA,NA
